date,title,url,change,compare_base,index_value,basket_index,products,event,vegetable_price,pork_price,beef_price,mutton_price,egg_price,chicken_price,fish_price,apple_price,banana_price,year,month,day,weekday,quarter,day_of_year,ma_7,ma_15,ma_30,change_percent,volatility,index_value_scaled
2024-05-14,"5月14日：""农产品批发价格200指数""比昨天下降0.16个点",https://www.agri.cn/V20/ZX/nyyw/2024/05/t20240514_52099363.htm,-0.16,昨天,10.43,10.55,"{'vegetable': {'name': '蔬菜', 'price': 5.23, 'change_percent': -1.6, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 20.67, 'change_percent': 0.3, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 69.91, 'change_percent': -0.6, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 62.23, 'change_percent': -0.8, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.23, 'change_percent': -0.2, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 17.01, 'change_percent': -0.1, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.41, 'change_percent': -1.8, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.83, 'change_percent': 1.5, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.54, 'change_percent': -2.5, 'unit': '元/公斤'}}",,5.23,20.67,69.91,62.23,10.23,17.01,12.41,8.83,5.54,2024,5,14,1,2,135,9.864285714285714,9.107333333333335,8.407666666666668,-1.5340364333652925,0.09793097666484706,-0.675070860996396
2024-05-15,"5月15日：""农产品批发价格200指数""比昨天下降0.23个点",https://www.agri.cn/V20/ZX/nyyw/2024/05/t20240515_56319057.htm,-0.23,昨天,10.59,10.72,"{'vegetable': {'name': '蔬菜', 'price': 5.31, 'change_percent': -0.0, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 19.85, 'change_percent': -3.7, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 69.0, 'change_percent': -1.9, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 62.55, 'change_percent': -0.3, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 9.86, 'change_percent': -3.9, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 16.53, 'change_percent': -3.0, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.45, 'change_percent': -1.5, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.54, 'change_percent': -1.9, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.5, 'change_percent': -3.2, 'unit': '元/公斤'}}",,5.31,19.85,69.0,62.55,9.86,16.53,12.45,8.54,5.5,2024,5,15,2,2,136,10.057142857142859,9.277333333333333,8.514,-2.1718602455146363,0.09375753937967204,-0.673650571568689
2024-05-16,"5月16日：""农产品批发价格200指数""比昨天下降0.32个点",https://www.agri.cn/V20/ZX/nyyw/2024/05/t20240516_75121795.htm,-0.32,昨天,10.82,10.95,"{'vegetable': {'name': '蔬菜', 'price': 5.21, 'change_percent': -2.0, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 20.43, 'change_percent': -0.8, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 69.81, 'change_percent': -0.8, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 61.93, 'change_percent': -1.3, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 9.96, 'change_percent': -2.9, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 16.88, 'change_percent': -0.9, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.68, 'change_percent': 0.3, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.28, 'change_percent': -4.9, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.74, 'change_percent': 1.2, 'unit': '元/公斤'}}",,5.21,20.43,69.81,61.93,9.96,16.88,12.68,8.28,5.74,2024,5,16,3,2,137,10.244285714285713,9.458666666666668,8.624666666666666,-2.957486136783734,0.10127755357036171,-0.6716089055163604
2024-05-17,"5月17日：""农产品批发价格200指数""比昨天下降0.14个点",https://www.agri.cn/V20/ZX/nyyw/2024/05/t20240517_74669704.htm,-0.14,昨天,11.14,11.27,"{'vegetable': {'name': '蔬菜', 'price': 5.42, 'change_percent': 2.0, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 20.1, 'change_percent': -2.4, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 70.0, 'change_percent': -0.5, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 63.08, 'change_percent': 0.5, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.37, 'change_percent': 1.1, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 16.67, 'change_percent': -2.2, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.28, 'change_percent': -2.9, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.69, 'change_percent': -0.1, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.51, 'change_percent': -3.0, 'unit': '元/公斤'}}",,5.42,20.1,70.0,63.08,10.37,16.67,12.28,8.69,5.51,2024,5,17,4,2,138,10.437142857142858,9.652,8.742666666666668,-1.2567324955116697,0.09616454152999296,-0.6687683266609469
2024-05-18,"5月18日：""农产品批发价格200指数""比昨天下降0.23个点",https://www.agri.cn/V20/ZX/nyyw/2024/05/t20240518_69810496.htm,-0.23,昨天,11.28,11.42,"{'vegetable': {'name': '蔬菜', 'price': 5.07, 'change_percent': -4.4, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 20.58, 'change_percent': -0.1, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 69.12, 'change_percent': -1.7, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 62.4, 'change_percent': -0.5, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.26, 'change_percent': 0.0, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 16.95, 'change_percent': -0.5, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.29, 'change_percent': -2.8, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.7, 'change_percent': 0.0, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.63, 'change_percent': -0.9, 'unit': '元/公斤'}}",,5.07,20.58,69.12,62.4,10.26,16.95,12.29,8.7,5.63,2024,5,18,5,2,139,10.635714285714286,9.846,8.863,-2.039007092198582,0.0964118151229032,-0.6675255734117034
2024-05-19,"5月19日：""农产品批发价格200指数""比昨天下降0.24个点",https://www.agri.cn/V20/ZX/nyyw/2024/05/t20240519_95501943.htm,-0.24,昨天,11.51,11.65,"{'vegetable': {'name': '蔬菜', 'price': 5.37, 'change_percent': 1.1, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 20.01, 'change_percent': -2.9, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 69.14, 'change_percent': -1.7, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 60.92, 'change_percent': -2.9, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.16, 'change_percent': -0.9, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 16.45, 'change_percent': -3.4, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.33, 'change_percent': -2.4, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.73, 'change_percent': 0.4, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.63, 'change_percent': -0.8, 'unit': '元/公斤'}}",,5.37,20.01,69.14,60.92,10.16,16.45,12.33,8.73,5.63,2024,5,19,6,2,140,10.84142857142857,10.045333333333332,8.989666666666666,-2.0851433536055604,0.06775305299786324,-0.6654839073593747
2024-05-20,"5月20日：""农产品批发价格200指数""比昨天下降0.18个点",https://www.agri.cn/V20/ZX/nyyw/2024/05/t20240520_70930011.htm,-0.18,昨天,11.75,11.89,"{'vegetable': {'name': '蔬菜', 'price': 5.26, 'change_percent': -0.9, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 20.22, 'change_percent': -1.9, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 68.82, 'change_percent': -2.1, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 62.16, 'change_percent': -0.9, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 9.88, 'change_percent': -3.6, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 16.77, 'change_percent': -1.5, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.3, 'change_percent': -2.6, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.72, 'change_percent': 0.3, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.78, 'change_percent': 1.8, 'unit': '元/公斤'}}",,5.26,20.22,68.82,62.16,9.88,16.77,12.3,8.72,5.78,2024,5,20,0,2,141,11.074285714285713,10.256666666666666,9.123333333333333,-1.5319148936170213,0.060513674173360434,-0.6633534732178145
2024-05-21,"5月21日：""农产品批发价格200指数""比昨天下降0.21个点",https://www.agri.cn/V20/ZX/nyyw/2024/05/t20240521_17290880.htm,-0.21,昨天,11.93,12.07,"{'vegetable': {'name': '蔬菜', 'price': 5.36, 'change_percent': 1.0, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 20.37, 'change_percent': -1.1, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 69.79, 'change_percent': -0.7, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 62.9, 'change_percent': 0.3, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.2, 'change_percent': -0.5, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 16.89, 'change_percent': -0.8, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.2, 'change_percent': -3.4, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.38, 'change_percent': -3.7, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.54, 'change_percent': -2.4, 'unit': '元/公斤'}}",,5.36,20.37,69.79,62.9,10.2,16.89,12.2,8.38,5.54,2024,5,21,1,2,142,11.28857142857143,10.470666666666666,9.264000000000001,-1.760268231349539,0.05580578567084833,-0.6617556476116444
2024-05-22,"5月22日：""农产品批发价格200指数""比昨天下降0.23个点",https://www.agri.cn/V20/ZX/nyyw/2024/05/t20240522_68190789.htm,-0.23,昨天,12.14,12.29,"{'vegetable': {'name': '蔬菜', 'price': 5.3, 'change_percent': -0.1, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 20.75, 'change_percent': 0.7, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 69.31, 'change_percent': -1.4, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 62.94, 'change_percent': 0.4, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 9.9, 'change_percent': -3.4, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 16.46, 'change_percent': -3.3, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.41, 'change_percent': -1.8, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.47, 'change_percent': -2.6, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.59, 'change_percent': -1.6, 'unit': '元/公斤'}}",,5.3,20.75,69.31,62.94,9.9,16.46,12.41,8.47,5.59,2024,5,22,2,2,143,11.510000000000002,10.680666666666667,9.413666666666666,-1.8945634266886324,0.05580578567084833,-0.6598915177377791
2024-05-23,"5月23日：""农产品批发价格200指数""比昨天下降0.22个点",https://www.agri.cn/V20/ZX/nyyw/2024/05/t20240523_64100048.htm,-0.22,昨天,12.37,12.51,"{'vegetable': {'name': '蔬菜', 'price': 5.24, 'change_percent': -1.3, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 20.25, 'change_percent': -1.7, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 69.61, 'change_percent': -1.0, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 61.78, 'change_percent': -1.4, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.14, 'change_percent': -1.1, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 16.69, 'change_percent': -1.9, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.18, 'change_percent': -3.6, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.74, 'change_percent': 0.5, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.61, 'change_percent': -1.2, 'unit': '元/公斤'}}",不利天气,5.24,20.25,69.61,61.78,10.14,16.69,12.18,8.74,5.61,2024,5,23,3,2,144,11.73142857142857,10.889333333333331,9.568666666666667,-1.7784963621665322,0.03545621041788933,-0.6578498516854504
2024-05-24,"5月24日：""农产品批发价格200指数""比昨天上升0.12个点",https://www.agri.cn/V20/ZX/nyyw/2024/05/t20240524_79280564.htm,0.12,昨天,12.59,12.74,"{'vegetable': {'name': '蔬菜', 'price': 5.48, 'change_percent': 3.3, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 20.54, 'change_percent': -0.2, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 71.13, 'change_percent': 1.2, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 62.57, 'change_percent': -0.2, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.12, 'change_percent': -1.3, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 17.28, 'change_percent': 1.5, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.86, 'change_percent': 1.9, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.79, 'change_percent': 1.1, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.88, 'change_percent': 3.6, 'unit': '元/公斤'}}",不利天气,5.48,20.54,71.13,62.57,10.12,17.28,12.86,8.79,5.88,2024,5,24,4,2,145,11.938571428571427,11.094666666666665,9.730333333333334,0.9531374106433677,0.12935738607975852,-0.6558969537223536
2024-05-25,"5月25日：""农产品批发价格200指数""比昨天下降0.08个点",https://www.agri.cn/V20/ZX/nyyw/2024/05/t20240525_96699307.htm,-0.08,昨天,12.47,12.62,"{'vegetable': {'name': '蔬菜', 'price': 5.1, 'change_percent': -3.9, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 20.29, 'change_percent': -1.5, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 69.42, 'change_percent': -1.2, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 62.08, 'change_percent': -1.0, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 9.86, 'change_percent': -3.7, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 16.82, 'change_percent': -1.2, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.42, 'change_percent': -1.7, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.91, 'change_percent': 2.5, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.6, 'change_percent': -1.3, 'unit': '元/公斤'}}",,5.1,20.29,69.42,62.08,9.86,16.82,12.42,8.91,5.6,2024,5,25,5,2,146,12.108571428571427,11.273333333333333,9.887666666666666,-0.6415396952686447,0.130183021349457,-0.6569621707931337
2024-05-26,"5月26日：""农产品批发价格200指数""比昨天下降0.17个点",https://www.agri.cn/V20/ZX/nyyw/2024/05/t20240526_87201112.htm,-0.17,昨天,12.55,12.7,"{'vegetable': {'name': '蔬菜', 'price': 5.13, 'change_percent': -3.4, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 20.44, 'change_percent': -0.7, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 70.65, 'change_percent': 0.6, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 61.42, 'change_percent': -2.0, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.26, 'change_percent': 0.1, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 16.74, 'change_percent': -1.6, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.47, 'change_percent': -1.2, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.44, 'change_percent': -2.9, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.81, 'change_percent': 2.4, 'unit': '元/公斤'}}",,5.13,20.44,70.65,61.42,10.26,16.74,12.47,8.44,5.81,2024,5,26,6,2,147,12.257142857142858,11.450666666666667,10.044333333333332,-1.3545816733067728,0.12455635557585865,-0.6562520260792803
2024-05-27,"5月27日：""农产品批发价格200指数""比昨天下降0.39个点",https://www.agri.cn/V20/ZX/nyyw/2024/05/t20240527_52037344.htm,-0.39,昨天,12.72,12.87,"{'vegetable': {'name': '蔬菜', 'price': 5.08, 'change_percent': -4.3, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 19.78, 'change_percent': -3.9, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 68.8, 'change_percent': -2.1, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 61.54, 'change_percent': -1.8, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 9.99, 'change_percent': -2.5, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 16.6, 'change_percent': -2.4, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.47, 'change_percent': -1.2, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.6, 'change_percent': -1.0, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.39, 'change_percent': -5.0, 'unit': '元/公斤'}}",利好政策,5.08,19.78,68.8,61.54,9.99,16.6,12.47,8.6,5.39,2024,5,27,0,2,148,12.395714285714288,11.627333333333333,10.208,-3.0660377358490565,0.15720777879717043,-0.6547429685623418
2024-05-28,"5月28日：""农产品批发价格200指数""比昨天下降0.34个点",https://www.agri.cn/V20/ZX/nyyw/2024/05/t20240528_85881769.htm,-0.34,昨天,13.11,13.27,"{'vegetable': {'name': '蔬菜', 'price': 5.45, 'change_percent': 2.7, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 20.39, 'change_percent': -0.9, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 68.22, 'change_percent': -2.9, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 62.55, 'change_percent': -0.2, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.18, 'change_percent': -0.7, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 16.46, 'change_percent': -3.2, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.4, 'change_percent': -1.7, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.34, 'change_percent': -4.0, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.43, 'change_percent': -4.2, 'unit': '元/公斤'}}",,5.45,20.39,68.22,62.55,10.18,16.46,12.4,8.34,5.43,2024,5,28,1,2,149,12.564285714285715,11.826666666666666,10.382666666666665,-2.5934401220442416,0.17007001359400217,-0.6512810130823063
2024-05-29,"5月29日：""农产品批发价格200指数""比昨天下降0.42个点",https://www.agri.cn/V20/ZX/nyyw/2024/05/t20240529_25186541.htm,-0.42,昨天,13.45,13.62,"{'vegetable': {'name': '蔬菜', 'price': 5.07, 'change_percent': -4.4, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 20.5, 'change_percent': -0.4, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 69.39, 'change_percent': -1.2, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 62.2, 'change_percent': -0.7, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 9.73, 'change_percent': -5.0, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 16.86, 'change_percent': -0.9, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.2, 'change_percent': -3.3, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.7, 'change_percent': 0.1, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.63, 'change_percent': -0.8, 'unit': '元/公斤'}}",利好政策,5.07,20.5,69.39,62.2,9.73,16.86,12.2,8.7,5.63,2024,5,29,2,2,150,12.751428571428571,12.028,10.567666666666666,-3.1226765799256504,0.1918208489588474,-0.6482628980484293
2024-05-30,"5月30日：""农产品批发价格200指数""比昨天下降0.43个点",https://www.agri.cn/V20/ZX/nyyw/2024/05/t20240530_35111525.htm,-0.43,昨天,13.87,14.04,"{'vegetable': {'name': '蔬菜', 'price': 5.16, 'change_percent': -2.7, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 19.97, 'change_percent': -2.9, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 68.09, 'change_percent': -3.1, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 62.43, 'change_percent': -0.3, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.19, 'change_percent': -0.5, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 16.57, 'change_percent': -2.6, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.39, 'change_percent': -1.8, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.7, 'change_percent': 0.1, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.64, 'change_percent': -0.5, 'unit': '元/公斤'}}",,5.16,19.97,68.09,62.43,10.19,16.57,12.39,8.7,5.64,2024,5,30,3,2,151,12.965714285714286,12.246666666666668,10.761999999999999,-3.1002162941600577,0.20855512004094573,-0.6445346383006988
2024-05-31,"5月31日：""农产品批发价格200指数""比昨天下降0.25个点",https://www.agri.cn/V20/ZX/nyyw/2024/05/t20240531_22312207.htm,-0.25,昨天,14.3,14.47,"{'vegetable': {'name': '蔬菜', 'price': 5.19, 'change_percent': -2.1, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 20.51, 'change_percent': -0.3, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 69.81, 'change_percent': -0.6, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 60.86, 'change_percent': -2.8, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.48, 'change_percent': 2.3, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 16.84, 'change_percent': -1.0, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.43, 'change_percent': -1.5, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.58, 'change_percent': -1.2, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.46, 'change_percent': -3.7, 'unit': '元/公斤'}}",,5.19,20.51,69.81,60.86,10.48,16.84,12.43,8.58,5.46,2024,5,31,4,2,152,13.209999999999999,12.478666666666665,10.968666666666667,-1.7482517482517481,0.1346246987883921,-0.6407176104637368
